"id","anger","awe","being_moved","boredom","confusion","enchantment","energy","fascination","feeling_of_beauty/liking","feeling_of_ugliness","humor","insight","intellectual_challenge","interest","joy","nostalgia","relaxation","sadness","surprise","uneasiness","vitality"
"1366",0,0.5,0.2857142857142857,0.33333333333333337,0,0.625,0,0.375,0.875,0,0.125,0,0,0.25,0.75,0.2857142857142857,0.75,0,0,0,0
"1367",0,0.625,0.4285714285714285,0,0,0.75,0.14285714285714285,0.5,0.75,0,0.125,0.14285714285714285,0.125,0.25,0.75,0.4285714285714285,0.875,0,0.125,0,0.14285714285714285
"1368",0,0.625,0.4285714285714285,0.6666666666666666,0,0.875,0.2857142857142857,0.5,0.875,0,0.25,0.2857142857142857,0.25,0.5,0.75,0.4285714285714285,0.875,0,0.125,0,0.2857142857142857
"1369",0,0.75,0.5714285714285714,0,0,0.75,0.2857142857142857,0.625,0.875,0,0,0.2857142857142857,0.125,0.375,0.75,0.4285714285714285,1,0,0,0,0.2857142857142857
"175",0,0.75,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.75,0.14285714285714285,0.75,0.75,0,0.25,0.4285714285714285,0.125,0.75,0.5,0.2857142857142857,0.75,0,0.25,0,0.2857142857142857
"176",0,0.5,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.5,0.2857142857142857,0.5,0.75,0,0.125,0.14285714285714285,0.125,0.5,0.25,0.4285714285714285,0.75,0.25,0.125,0.14285714285714285,0.2857142857142857
"177",0.20000000000000007,0.5,0.5714285714285714,0,0.7142857142857143,0.25,0.4285714285714285,0.75,0.5,0.375,0,0.5714285714285714,0.75,0.625,0.25,0.4285714285714285,0.125,0.625,0.5,0.5714285714285714,0.14285714285714285
"178",0,0.625,0.2857142857142857,0.33333333333333337,0,0.625,0,0.5,0.75,0,0.125,0.14285714285714285,0.25,0.5,0.5,0,0.5,0,0,0.14285714285714285,0.14285714285714285
"571",0,1,0.5714285714285714,0,0.14285714285714285,1,0.2857142857142857,0.875,1,0,0,0.4285714285714285,0.25,0.75,0.75,0.2857142857142857,0.75,0.25,0.25,0,0.14285714285714285
"572",0,0.75,0.5714285714285714,0,0,0.75,0.4285714285714285,0.75,1,0,0,0.2857142857142857,0.375,0.75,0.625,0.2857142857142857,0.5,0,0.25,0.14285714285714285,0.2857142857142857
"573",0,0.75,0.2857142857142857,0.33333333333333337,0,0.625,0.14285714285714285,0.5,0.75,0,0.125,0.14285714285714285,0.25,0.5,0.5,0.2857142857142857,0.875,0,0.125,0,0.14285714285714285
"574",0,0.875,0.7142857142857143,0.33333333333333337,0.2857142857142857,0.875,0.5714285714285714,0.75,1,0,0.375,0.4285714285714285,0.375,0.75,0.75,0.4285714285714285,0.75,0,0.375,0,0.4285714285714285
"971",0,0.5,0.8571428571428571,0.33333333333333337,0.2857142857142857,0.25,0,0.5,0.625,0,0,0.2857142857142857,0.25,0.5,0.125,0.5714285714285714,0.5,0.75,0,0.7142857142857143,0
"972",0,0.75,0.5714285714285714,0,0,0.75,0.2857142857142857,0.5,0.75,0,0.125,0.2857142857142857,0.125,0.5,0.625,0.5714285714285714,0.75,0.25,0,0,0.2857142857142857
"973",0,0.5,0.5714285714285714,0.33333333333333337,0.4285714285714285,0.25,0,0.5,0.625,0,0,0.2857142857142857,0.25,0.5,0.125,0.7142857142857143,0.25,0.625,0.125,0.5714285714285714,0
"974",0,0.75,0.7142857142857143,0,0.14285714285714285,0.5,0.14285714285714285,0.5,0.75,0,0,0.2857142857142857,0.125,0.5,0.25,0.7142857142857143,0.5,0.5,0.125,0.4285714285714285,0.14285714285714285
"1370",0,0.75,0.4285714285714285,0,0,0.875,0.14285714285714285,0.625,1,0,0,0.14285714285714285,0.125,0.375,0.75,0.5714285714285714,1,0.25,0,0,0.14285714285714285
"1371",0,0.875,0.5714285714285714,0,0,0.75,0.2857142857142857,0.5,1,0,0,0.14285714285714285,0.125,0.25,0.75,0.5714285714285714,1,0.25,0.125,0,0.2857142857142857
"1372",0,0.625,0.5714285714285714,0,0,0.75,0.2857142857142857,0.625,1,0,0,0.2857142857142857,0.125,0.5,0.75,0.4285714285714285,0.75,0,0.125,0,0.14285714285714285
"1373",0,0.75,0.5714285714285714,0.33333333333333337,0.4285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0,0.5714285714285714,0.375,0.75,0.25,0.5714285714285714,0.5,0.625,0.125,0.2857142857142857,0.4285714285714285
"179",0,0.5,0.2857142857142857,0,0.4285714285714285,0.5,0.4285714285714285,0.75,0.5,0,0.125,0.2857142857142857,0.375,0.75,0.25,0.2857142857142857,0,0,0.375,0.2857142857142857,0.2857142857142857
"180",0,0.5,0.2857142857142857,0,0.2857142857142857,0.5,0.5714285714285714,0.625,0.5,0,0.125,0.2857142857142857,0.375,0.75,0.25,0.2857142857142857,0,0,0.375,0.2857142857142857,0.4285714285714285
"181",0,0.75,0.2857142857142857,0,0.4285714285714285,0.75,0.14285714285714285,0.875,0.5,0.125,0,0.2857142857142857,0.125,1,0.25,0,0,0,0.375,0.2857142857142857,0.2857142857142857
"182",0,0.375,0.2857142857142857,0.33333333333333337,0.2857142857142857,0.5,0.5714285714285714,0.875,0.75,0,0.125,0.2857142857142857,0.375,0.75,0.5,0.14285714285714285,0.25,0,0.25,0.14285714285714285,0.5714285714285714
"575",0,0.75,0.4285714285714285,0,0.4285714285714285,0.75,0.5714285714285714,0.875,0.75,0,0.125,0.4285714285714285,0.5,1,0.5,0.2857142857142857,0.25,0,0.375,0.2857142857142857,0.4285714285714285
"576",0,0.625,0.4285714285714285,0.33333333333333337,0.7142857142857143,0.75,0.4285714285714285,0.875,0.625,0.25,0.125,0.2857142857142857,0.375,1,0.5,0,0.25,0,0.5,0.2857142857142857,0.4285714285714285
"577",0,0.5,0.14285714285714285,0,0.4285714285714285,0.375,0.4285714285714285,0.75,0.5,0.25,0.125,0.14285714285714285,0.5,0.75,0.25,0,0.125,0,0.25,0.2857142857142857,0.4285714285714285
"578",0,0.625,0.2857142857142857,0,0.5714285714285714,0.5,0.2857142857142857,0.75,0.375,0,0.125,0.14285714285714285,0.25,0.75,0.25,0.14285714285714285,0,0,0.5,0.2857142857142857,0.4285714285714285
"975",0,0.125,0.5714285714285714,0,0.5714285714285714,0,0,0.25,0,0.375,0,0.2857142857142857,0.25,0.25,0,0.14285714285714285,0,0.5,0.25,0.4285714285714285,0
"976",0,0.25,0.2857142857142857,0.33333333333333337,0.5714285714285714,0.125,0.2857142857142857,0.5,0.25,0.125,0,0.2857142857142857,0.375,0.5,0,0.14285714285714285,0.25,0.25,0.375,0.5714285714285714,0.2857142857142857
"977",0,0.75,0.5714285714285714,0,0.2857142857142857,0.75,0.5714285714285714,0.75,0.75,0,0.25,0.4285714285714285,0.375,0.75,0.5,0.4285714285714285,0.25,0.25,0.375,0.14285714285714285,0.5714285714285714
"978",0,0.375,0.14285714285714285,0,0,0.625,0.5714285714285714,0.375,0.5,0.125,0,0.4285714285714285,0.375,0.375,0.25,0,0,0.125,0.125,0,0.2857142857142857
"1374",0,1,0.7142857142857143,0,0.4285714285714285,1,0.7142857142857143,1,0.875,0,0.125,0.7142857142857143,0.5,1,0.75,0.4285714285714285,0.25,0.25,0.5,0.14285714285714285,0.7142857142857143
"1375",0,0.75,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0.125,0.14285714285714285,0.25,0.75,0.5,0.2857142857142857,0.25,0.125,0.25,0.14285714285714285,0.2857142857142857
"1376",0,0.875,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.75,0.7142857142857143,0.75,0.875,0,0.125,0.2857142857142857,0.25,0.625,0.5,0.2857142857142857,0.25,0.125,0.375,0.14285714285714285,0.7142857142857143
"1377",0,0.75,0.4285714285714285,0,0.5714285714285714,0.75,0.5714285714285714,0.875,0.75,0,0.125,0.4285714285714285,0.375,0.75,0.375,0.2857142857142857,0,0.125,0.375,0.14285714285714285,0.5714285714285714
"6403",0,0.375,0.2857142857142857,0,0.14285714285714285,0.625,0.14285714285714285,0.625,0.625,0,0.125,0.14285714285714285,0,0.625,0.375,0.4285714285714285,0.75,0,0.125,0.2857142857142857,0.14285714285714285
"6404",0,0.25,0.14285714285714285,0.33333333333333337,0,0.25,0,0.25,0.5,0,0.125,0,0,0.25,0.25,0,0.5,0,0.125,0.2857142857142857,0
"6405",0,0.375,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.5,0.2857142857142857,0.5,0.75,0,0.125,0.4285714285714285,0.125,0.75,0.375,0.2857142857142857,1,0,0.375,0,0.2857142857142857
"6406",0,0.375,0.2857142857142857,0.33333333333333337,0,0.625,0.14285714285714285,0.5,0.75,0,0,0.14285714285714285,0.125,0.375,0.5,0.5714285714285714,0.75,0.25,0.125,0,0.14285714285714285
"6801",0,0.375,0.14285714285714285,0,0.14285714285714285,0.375,0,0.375,0.75,0,0,0.14285714285714285,0,0.25,0.25,0.2857142857142857,0.5,0,0.25,0,0
"6802",0,0.625,0.4285714285714285,0.33333333333333337,0,0.75,0.2857142857142857,0.75,0.875,0,0.125,0.2857142857142857,0.125,0.5,0.75,0.5714285714285714,0.75,0,0.125,0,0.2857142857142857
"6803",0,0.625,0.5714285714285714,0.33333333333333337,0.14285714285714285,0.625,0.14285714285714285,0.625,0.75,0,0,0.2857142857142857,0.125,0.5,0.5,0.7142857142857143,1,0.25,0,0,0.14285714285714285
"6804",0,0.625,0.4285714285714285,0,0,0.75,0.14285714285714285,0.5,1,0,0.125,0.14285714285714285,0.125,0.375,0.5,0.5714285714285714,0.75,0.125,0.125,0,0.14285714285714285
"7199",0,0.375,0.4285714285714285,0.33333333333333337,0,0.5,0,0.5,0.75,0,0,0.14285714285714285,0,0.375,0.375,0.5714285714285714,0.75,0.125,0,0,0
"7200",0,0.625,0.4285714285714285,0,0,0.5,0.2857142857142857,0.5,0.75,0,0,0.14285714285714285,0.125,0.5,0.5,0.4285714285714285,0.75,0,0.125,0,0.2857142857142857
"7201",0,0.625,0.4285714285714285,0,0,0.75,0.2857142857142857,0.625,0.75,0,0.125,0.14285714285714285,0.125,0.5,0.75,0.2857142857142857,0.75,0,0.125,0,0.2857142857142857
"7202",0,0.375,0.5714285714285714,0,0,0.375,0.14285714285714285,0.5,0.625,0,0,0.14285714285714285,0,0.375,0.375,0.8571428571428571,0.75,0.375,0,0,0
"7597",0,0.625,0.5714285714285714,0,0,0.625,0,0.375,0.75,0,0,0.2857142857142857,0,0.25,0.25,0.5714285714285714,0.75,0.375,0.125,0,0
"7598",0,0.625,0.2857142857142857,0,0,0.625,0,0.5,0.75,0,0,0.14285714285714285,0.125,0.375,0.5,0.5714285714285714,1,0.25,0.125,0,0.14285714285714285
"7599",0,0.75,0.5714285714285714,0,0,0.75,0.2857142857142857,0.625,1,0,0.125,0.2857142857142857,0.25,0.375,0.625,0.5714285714285714,1,0.25,0.125,0,0.2857142857142857
"7600",0,0.5,0.5714285714285714,0.33333333333333337,0.14285714285714285,0.625,0.2857142857142857,0.5,0.875,0,0,0.14285714285714285,0.25,0.625,0.625,0.5714285714285714,0.75,0.25,0.25,0,0.2857142857142857
"4834",0,0,0.14285714285714285,0,0.7142857142857143,0,0.14285714285714285,0.125,0.125,0.625,0,0.14285714285714285,0,0.25,0,0.14285714285714285,0,0.25,0.25,0.7142857142857143,0
"4835",0,0.5,0.2857142857142857,0.6666666666666666,0,0.5,0.14285714285714285,0.625,0.75,0,0.125,0.2857142857142857,0.25,0.75,0.5,0.2857142857142857,0.75,0,0.125,0,0.2857142857142857
"4836",0,0.125,0.14285714285714285,0,0.4285714285714285,0.125,0,0.375,0.375,0.125,0,0.14285714285714285,0.125,0.5,0.125,0,0.25,0,0.25,0.5714285714285714,0
"4837",0,0,0.14285714285714285,0,0.5714285714285714,0,0.14285714285714285,0.25,0.125,0.25,0,0,0.125,0.5,0,0,0,0.25,0.25,0.5714285714285714,0
"5221",0,0.875,0.5714285714285714,0,0.14285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0.125,0.14285714285714285,0.125,0.75,0.75,0.2857142857142857,0.5,0.125,0.25,0,0.4285714285714285
"5222",0,0.25,0.14285714285714285,0.6666666666666666,0,0.5,0,0.5,0.75,0,0.125,0.14285714285714285,0,0.375,0.25,0.4285714285714285,0.75,0,0.125,0,0
"5223",0,0.75,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.75,0.14285714285714285,0.875,0.75,0,0.125,0.4285714285714285,0.125,1,0.5,0.4285714285714285,0.75,0,0.25,0,0.2857142857142857
"5224",0,0.5,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.75,0.2857142857142857,0.875,0.625,0,0.375,0.4285714285714285,0.375,0.875,0.5,0.14285714285714285,0.25,0,0.5,0.14285714285714285,0.4285714285714285
"5609",0,0.25,0.4285714285714285,0.33333333333333337,0,0.25,0,0.25,0.75,0,0,0,0,0.125,0.375,0.4285714285714285,0.75,0.25,0,0,0
"5610",0,0.375,0.4285714285714285,0.33333333333333337,0,0.375,0,0.375,0.75,0,0.125,0.14285714285714285,0,0.25,0.375,0.4285714285714285,1,0,0,0,0
"5611",0,0.25,0.14285714285714285,0,0,0.375,0,0.5,0.75,0,0,0.14285714285714285,0,0.375,0.375,0.2857142857142857,0.75,0,0,0,0
"5612",0,0.25,0.2857142857142857,0.33333333333333337,0,0.375,0,0.5,0.75,0,0,0.14285714285714285,0.125,0.625,0.375,0.2857142857142857,0.625,0.125,0.125,0,0
"5996",0,1,0.4285714285714285,0,0,0.75,0.4285714285714285,0.625,1,0,0,0.14285714285714285,0.125,0.5,0.75,0.2857142857142857,0.75,0,0.125,0,0.4285714285714285
"5997",0,0.875,0.4285714285714285,0,0,0.75,0.2857142857142857,0.5,0.875,0,0.125,0.14285714285714285,0,0.375,0.625,0.5714285714285714,0.75,0.25,0.125,0,0.2857142857142857
"5998",0,0.625,0.2857142857142857,0,0,0.5,0.14285714285714285,0.375,0.75,0,0,0,0,0.25,0.5,0.2857142857142857,0.75,0.125,0,0,0.14285714285714285
"5999",0,0.75,0.5714285714285714,0,0,0.75,0.14285714285714285,0.5,1,0,0.125,0.14285714285714285,0,0.25,0.75,0.4285714285714285,1,0,0.125,0,0.14285714285714285
"183",0,0.5,0.2857142857142857,0.33333333333333337,0.5714285714285714,0.625,0.5714285714285714,0.875,0.625,0,0.125,0.2857142857142857,0.5,0.875,0.375,0.14285714285714285,0.125,0,0.375,0.5714285714285714,0.5714285714285714
"184",0,0.625,0.2857142857142857,0,0.4285714285714285,0.625,0.2857142857142857,0.875,0.75,0,0.25,0.14285714285714285,0.375,1,0.5,0.2857142857142857,0.25,0,0.5,0,0.2857142857142857
"185",0,0.625,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.625,0.4285714285714285,0.75,0.75,0,0.375,0.2857142857142857,0.375,0.75,0.75,0.2857142857142857,0.25,0,0.375,0,0.4285714285714285
"186",0,0.5,0.4285714285714285,0.6666666666666666,0.5714285714285714,0.5,0.2857142857142857,0.625,0.5,0,0.25,0.2857142857142857,0.375,0.75,0.25,0.2857142857142857,0.25,0.25,0.5,0.4285714285714285,0.2857142857142857
"579",0,0.75,0.4285714285714285,0,0.14285714285714285,0.75,0.4285714285714285,0.75,0.75,0,0.25,0.4285714285714285,0.625,0.75,0.5,0.2857142857142857,0.25,0,0.375,0,0.5714285714285714
"580",0,0.625,0.4285714285714285,0.33333333333333337,0.5714285714285714,0.75,0.5714285714285714,0.75,0.75,0.125,0.25,0.4285714285714285,0.625,0.75,0.75,0,0.25,0,0.375,0.14285714285714285,0.5714285714285714
"581",0,0.625,0.2857142857142857,0.33333333333333337,0.7142857142857143,0.75,0.4285714285714285,0.875,0.75,0,0.375,0.4285714285714285,0.625,0.75,0.5,0.14285714285714285,0.125,0,0.5,0,0.2857142857142857
"582",0,0.625,0.14285714285714285,0.33333333333333337,0.5714285714285714,0.625,0.14285714285714285,0.75,0.75,0.125,0.375,0.2857142857142857,0.5,0.75,0.5,0,0,0,0.625,0,0.2857142857142857
"979",0,0.75,0.2857142857142857,0,0.7142857142857143,0.75,0.4285714285714285,0.875,0.75,0.125,0.125,0.5714285714285714,0.75,1,0.25,0.14285714285714285,0,0,0.625,0.2857142857142857,0.4285714285714285
"980",0,0.625,0.5714285714285714,0,0.8571428571428571,0.5,0.4285714285714285,0.75,0.375,0.25,0.125,0.5714285714285714,0.75,0.75,0.25,0.4285714285714285,0.125,0.125,0.5,0.4285714285714285,0.5714285714285714
"981",0,0.5,0.4285714285714285,0,0.8571428571428571,0.5,0.2857142857142857,0.75,0.5,0.25,0.125,0.7142857142857143,0.625,0.75,0.25,0.2857142857142857,0,0.25,0.75,0.4285714285714285,0.2857142857142857
"982",0,0.625,0.2857142857142857,0.33333333333333337,0.5714285714285714,0.625,0.4285714285714285,0.875,0.625,0.25,0.25,0.7142857142857143,0.875,1,0.25,0,0,0,0.625,0.2857142857142857,0.7142857142857143
"1378",0,0.75,0.4285714285714285,0,0.4285714285714285,0.75,0.7142857142857143,0.75,0.75,0,0.25,0.5714285714285714,0.625,0.75,0.5,0.2857142857142857,0.25,0.25,0.5,0.2857142857142857,0.8571428571428571
"1379",0,0.75,0.5714285714285714,0,0.5714285714285714,0.75,0.4285714285714285,0.875,1,0,0.125,0.2857142857142857,0.5,0.75,0.75,0.2857142857142857,0.25,0,0.625,0.14285714285714285,0.4285714285714285
"1380",0,0.625,0.2857142857142857,0.33333333333333337,0,0.5,0.14285714285714285,0.5,0.75,0,0.125,0.2857142857142857,0.375,0.625,0.5,0.2857142857142857,0.75,0,0.125,0,0.2857142857142857
"1381",0,0.75,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.75,0.2857142857142857,0.75,0.75,0,0,0.4285714285714285,0.5,0.75,0.5,0.4285714285714285,0.5,0.25,0.375,0,0.2857142857142857
"1773",0,0.625,0.4285714285714285,0,0,0.75,0.2857142857142857,0.5,0.75,0,0.75,0.14285714285714285,0.125,0.5,0.75,0.4285714285714285,0.75,0,0.125,0,0.2857142857142857
"1774",0,0,0.14285714285714285,0.33333333333333337,0,0.25,0,0.5,0.5,0,0,0,0.125,0.375,0.25,0,0.5,0,0,0.14285714285714285,0
"1775",0,0.5,0.4285714285714285,0.33333333333333337,0,0.75,0.14285714285714285,0.625,0.75,0,0.5,0.14285714285714285,0.375,0.625,0.75,0.2857142857142857,0.75,0,0.125,0,0.14285714285714285
"1776",0,0,0.14285714285714285,0.9999999999999999,0.14285714285714285,0,0,0.25,0.25,0,0,0,0.125,0.5,0,0,0.25,0,0,0.14285714285714285,0
"2172",0,0.875,0.4285714285714285,0.33333333333333337,0.14285714285714285,1,0.2857142857142857,0.75,0.875,0,0.125,0.14285714285714285,0.375,0.75,0.5,0.2857142857142857,0.5,0,0.25,0,0.14285714285714285
"2173",0,0.75,0.4285714285714285,0,0,0.875,0.2857142857142857,0.75,1,0,0.25,0.2857142857142857,0.25,0.5,0.75,0.4285714285714285,0.75,0,0.125,0,0.2857142857142857
"2174",0,0.625,0.4285714285714285,0,0,0.75,0.2857142857142857,0.75,0.75,0,0.75,0.2857142857142857,0.25,0.75,0.75,0.2857142857142857,0.75,0,0.125,0,0.14285714285714285
"2175",0,1,0.4285714285714285,0,0,1,0.2857142857142857,0.75,1,0,0.375,0.2857142857142857,0.25,0.625,0.75,0.2857142857142857,0.75,0.125,0.25,0,0.14285714285714285
"2571",0,0.5,0.2857142857142857,0,0,0.5,0.14285714285714285,0.625,0.625,0,0.125,0.14285714285714285,0.125,0.75,0.25,0.2857142857142857,0.75,0,0.125,0,0.14285714285714285
"2572",0,0.25,0.4285714285714285,0.33333333333333337,0,0.375,0.14285714285714285,0.625,0.5,0,0,0.14285714285714285,0.125,0.625,0.25,0.14285714285714285,0.5,0,0,0.14285714285714285,0.14285714285714285
"2573",0,0.625,0.8571428571428571,0.33333333333333337,0,0.75,0.2857142857142857,0.5,0.875,0,0.125,0.14285714285714285,0.375,0.5,0.5,0.7142857142857143,1,0.25,0.125,0,0.2857142857142857
"2574",0,0.25,0.7142857142857143,0.33333333333333337,0,0.375,0.2857142857142857,0.375,0.5,0,0,0.14285714285714285,0.125,0.25,0.25,0.7142857142857143,0.75,0.5,0.125,0.14285714285714285,0.14285714285714285
"2969",0,1,0.4285714285714285,0,0,0.75,0.14285714285714285,0.625,1,0,0.125,0,0.25,0.375,0.75,0.2857142857142857,1,0,0,0,0.14285714285714285
"2970",0,0.75,0.5714285714285714,0,0,0.625,0.2857142857142857,0.625,0.875,0,0.125,0.2857142857142857,0.125,0.375,0.75,0.5714285714285714,1,0,0.125,0,0.14285714285714285
"2971",0,0.5,0.4285714285714285,0,0,0.5,0.2857142857142857,0.5,0.75,0,0.125,0.14285714285714285,0,0.375,0.5,0.4285714285714285,0.75,0.25,0.125,0,0.2857142857142857
"2972",0,1,0.5714285714285714,0,0,0.875,0.2857142857142857,0.625,1,0,0,0.14285714285714285,0.125,0.5,0.875,0.4285714285714285,1,0,0,0,0.14285714285714285
"1777",0,0.5,0.14285714285714285,0.33333333333333337,0.5714285714285714,0.375,0,0.625,0.375,0.25,0.125,0.4285714285714285,0.5,0.75,0.25,0.14285714285714285,0,0,0.5,0.2857142857142857,0.14285714285714285
"1778",0.20000000000000007,0.125,0.14285714285714285,0,0.5714285714285714,0,0,0.25,0,0.625,0,0.14285714285714285,0.125,0.25,0,0.14285714285714285,0,0.375,0.25,0.7142857142857143,0
"1779",0,0.375,0.2857142857142857,0.33333333333333337,0.7142857142857143,0.125,0.2857142857142857,0.625,0.5,0.25,0,0.4285714285714285,0.375,0.625,0.125,0.2857142857142857,0,0.25,0.375,0.7142857142857143,0.2857142857142857
"1780",0,0.125,0.5714285714285714,0,0.8571428571428571,0,0.14285714285714285,0.25,0,0.75,0,0.4285714285714285,0.25,0.25,0,0.4285714285714285,0,0.75,0.375,0.9999999999999999,0
"2176",0,0.25,0,0,0.14285714285714285,0.375,0.14285714285714285,0.5,0.25,0.125,0,0.14285714285714285,0.375,0.5,0,0,0,0,0.125,0.4285714285714285,0.14285714285714285
"2177",0,0.5,0.2857142857142857,0,0.8571428571428571,0.25,0.2857142857142857,0.5,0.25,0.25,0,0.7142857142857143,0.625,0.75,0,0.2857142857142857,0,0.25,0.5,0.7142857142857143,0.2857142857142857
"2178",0,0.5,0.14285714285714285,0.6666666666666666,0.5714285714285714,0.5,0.4285714285714285,0.75,0.375,0.25,0.125,0.4285714285714285,0.625,0.875,0.25,0,0.125,0,0.375,0.14285714285714285,0.2857142857142857
"2179",0,0.75,0.4285714285714285,0.33333333333333337,0.4285714285714285,0.75,0.2857142857142857,0.75,0.75,0,0,0.4285714285714285,0.5,0.75,0.5,0.14285714285714285,0.5,0.125,0.25,0,0.2857142857142857
"2575",0,0.5,0.5714285714285714,0,0.2857142857142857,0.375,0,0.625,0.75,0,0,0.4285714285714285,0.125,0.375,0,0.7142857142857143,0.5,0.75,0,0.4285714285714285,0
"2576",0,0.25,0.2857142857142857,0,0.4285714285714285,0.25,0,0.5,0.5,0,0,0.2857142857142857,0.375,0.5,0,0.2857142857142857,0.25,0.5,0.125,0.2857142857142857,0
"2577",0,0.625,0.4285714285714285,0.33333333333333337,0.2857142857142857,0.5,0.14285714285714285,0.75,0.75,0,0.125,0.2857142857142857,0.25,0.75,0.25,0.5714285714285714,0.5,0.25,0.125,0,0.14285714285714285
"2578",0.20000000000000007,0.375,0.4285714285714285,0,0.5714285714285714,0.125,0.14285714285714285,0.375,0.25,0.375,0,0.2857142857142857,0.125,0.25,0,0.2857142857142857,0,0.5,0.25,0.8571428571428571,0
"2973",0,1,0.5714285714285714,0.33333333333333337,0.2857142857142857,0.625,0.2857142857142857,0.625,0.75,0,0,0.5714285714285714,0.375,0.75,0.25,0.5714285714285714,0.5,0.625,0.25,0.2857142857142857,0.2857142857142857
"2974",0,0.75,0.5714285714285714,0.33333333333333337,0.14285714285714285,0.5,0.14285714285714285,0.625,0.75,0,0,0.2857142857142857,0.125,0.5,0.25,0.5714285714285714,0.5,0.375,0.125,0.14285714285714285,0.2857142857142857
"2975",0,0.75,0.2857142857142857,0.33333333333333337,0.14285714285714285,0.5,0,0.25,0.625,0,0,0.2857142857142857,0.125,0.25,0.25,0.5714285714285714,0.5,0.375,0,0.2857142857142857,0.14285714285714285
"2976",0,0.75,0.4285714285714285,0,0,0.625,0.14285714285714285,0.375,0.625,0,0,0.14285714285714285,0.125,0.25,0.25,0.2857142857142857,0.5,0.25,0.125,0,0.2857142857142857
"6407",0,0.5,0.4285714285714285,0.33333333333333337,0.14285714285714285,0.5,0.4285714285714285,0.75,0.75,0,0.125,0.2857142857142857,0.25,0.75,0.5,0.4285714285714285,0.75,0.125,0.125,0,0.2857142857142857
"6408",0,0.625,0.2857142857142857,0,0,0.5,0.2857142857142857,0.625,0.75,0,0.125,0.2857142857142857,0.25,0.5,0.5,0.2857142857142857,0.75,0,0.125,0,0.2857142857142857
